fn,start,stop,label
1026.WAV,662.8857030187901,663.2774185926,bj
1026.WAV,173.31832933221654,173.55060200283873,dd
1026.WAV,347.41190428769795,347.7769693557127,hg
1252.WAV,199.7403968500633,200.010470580746,eh
1252.WAV,202.3448496490707,202.61838586348009,eh
1252.WAV,205.84262324956697,206.17502168733023,hl
1252.WAV,210.77386511291743,211.1131885181341,hl
1252.WAV,213.6103043216138,213.8838405360232,eh
1252.WAV,218.850372273169,219.1308334550318,eh
1252.WAV,229.7591911218619,230.01887740136448,eh
1252.WAV,236.85861283465547,237.15638643515172,ed
1252.WAV,240.07938773701568,240.42909859341248,hl
1252.WAV,249.0284407963958,249.3089019782586,ed
1252.WAV,252.15226615440844,252.4327273362712,eh
1252.WAV,259.8202002349093,260.0729615469584,br
1252.WAV,264.3809563395027,264.6371801352786,eg
1252.WAV,268.8136005462082,269.1563864351516,cn
1252.WAV,273.79398221826085,274.13676810720426,cn
1252.WAV,277.28829333503046,277.5756794843466,bu
1252.WAV,282.2652125233563,282.46949906323164,bm
1252.WAV,286.0884595941625,286.4208580319258,cn
1252.WAV,288.4055262438537,288.6132752674558,bm
1252.WAV,290.2787299399989,290.60420341030886,bc
1252.WAV,293.7037913822345,293.91846537329,bm
1252.WAV,304.235199504717,304.4498734957724,bm
1252.WAV,307.4254770900652,307.62976362994056,bm
1252.WAV,313.6136005462081,313.83519950471697,bm
1252.WAV,317.11829911415776,317.4056852634739,bc
1252.WAV,319.8300889086929,320.0447628997484,bm
1252.WAV,322.7496277268301,322.95737675043216,bm
1252.WAV,327.5811225986346,327.85119632931725,be
1252.WAV,332.5573767504322,332.8170630299348,dr
1252.WAV,334.5835947670805,335.09604235863225,ac
1252.WAV,337.7212700599999,338.0986807862103,bx
1252.WAV,341.68994144732744,341.9392402756499,dr
1252.WAV,345.86289937453046,346.11566068657964,dr
1252.WAV,355.38672473254303,355.6637234306791,dr
1252.WAV,373.7245662845944,374.053502238631,af
1252.WAV,377.61706302993457,377.9563864351512,cg
1252.WAV,384.023987997388,384.359848918878,af
1252.WAV,388.6234964595034,388.9732073159002,af
1252.WAV,394.9300093988825,395.2762577715526,af
1252.WAV,399.5634776617367,399.8889511320466,cg
1252.WAV,404.6096465245965,404.98705725080697,fq
1252.WAV,408.8726290286937,409.1253903407429,ic
1252.WAV,410.7049479566469,411.05465881304366,fq
1252.WAV,413.24707604857366,413.5933244212438,af
1252.WAV,416.65482507217575,416.9075863842249,cr
1252.WAV,433.81129463689376,434.1644679770173,ch
1252.WAV,440.4744434001231,440.92110380086746,ag
1252.WAV,451.1478133554003,451.50444917925046,cj
1252.WAV,455.26603657950426,455.5187978915535,ec
1252.WAV,458.2409751372687,458.49373644931785,db
1252.WAV,460.65086381105255,460.9624873464557,ch
1252.WAV,463.3107163496872,463.6500397549039,cj
1252.WAV,465.2538347568948,465.5204460038508,ec
1252.WAV,467.1755132252139,467.5113741467039,ci
1252.WAV,469.9150028895626,470.1643017178851,ec
1252.WAV,472.19744470198685,472.5506180421104,ch
1252.WAV,476.6716387134128,477.0386619884431,cj
1252.WAV,479.3765035404946,479.72967688061806,am
1252.WAV,489.12539034074257,489.4508638110525,fc
1252.WAV,491.54633150223486,491.8371801352777,ck
1252.WAV,494.3135210363972,494.5835947670799,fg
1252.WAV,496.4366885973933,496.7275372304361,ck
1252.WAV,498.7738651129164,499.0924136157728,fc
1252.WAV,499.2101380624807,499.4767493094367,fg
1252.WAV,501.15671895341495,501.4371801352777,ck
1252.WAV,503.9585333248445,504.2355320229805,eh
1252.WAV,505.8248120535362,506.1606729750262,hl
1252.WAV,507.9722170006192,508.2665281173887,eh
1252.WAV,509.7422112214916,510.0192099196277,ed
1252.WAV,512.9872235099388,513.284997110435,br
1252.WAV,513.3438593337889,513.7212700599994,bj
1252.WAV,515.7925003650948,516.045261677144,eg
1252.WAV,516.1664486075786,516.5888716222361,bj
1252.WAV,519.1206122629828,519.477248086833,hl
1252.WAV,527.2726290286936,527.5219278570161,ed
1252.WAV,529.2399848219882,529.6035456132918,hl
1252.WAV,531.9725495188835,532.2426232495662,eh
1252.WAV,534.3443508716737,534.6905992443437,hl
1252.WAV,540.083016479874,540.3496277268299,eh
1252.WAV,541.8322357983863,542.181946654783,hl
1252.WAV,543.9616632903073,544.2351995047168,eh
1252.WAV,546.6422907313022,547.0023890388791,hl
1252.WAV,549.475267456272,549.7453411869546,eh
1252.WAV,553.0665281173892,553.3400643317985,eh
1252.WAV,558.5247325437267,558.7948062744094,eh
1252.WAV,560.3986012764002,560.7483121327971,hl
1252.WAV,563.1928256438479,563.4628993745306,eh
1252.WAV,565.4683424888188,565.8180533452156,hl
1252.WAV,568.5956303305583,568.9280287683215,hl
1252.WAV,570.8434473057155,571.1135210363981,eh
1252.WAV,573.49291239317,573.759523640126,eh
1252.WAV,575.2380041914273,575.5738651129172,hl
1252.WAV,578.302967326086,578.5557286381352,eh
1252.WAV,580.5854091385103,580.9385824786337,hl
1252.WAV,582.2716387134136,582.5520998952763,eh
1252.WAV,585.0803780522965,585.3677642016127,eh
1252.WAV,587.4216820880747,587.7748554281983,hl
1252.WAV,591.2172292890673,591.5150028895636,eh
1252.WAV,594.3514420982601,594.618053345216,ed
1252.WAV,596.2772480868342,596.626958943231,hl
1252.WAV,598.4378379322956,598.7148366304317,eh
1252.WAV,600.5713929444718,600.8553166100612,ed
1252.WAV,604.9624873464568,605.2464110120463,eh
1252.WAV,607.7816141365197,608.1313249929165,hl
1252.WAV,610.4068418378874,610.7080779221104,eh
1252.WAV,613.7557286381357,614.0431147874518,eh
1252.WAV,615.5361103101883,615.8927461340385,hl
1252.WAV,618.3275372304377,618.6149233797538,ed
1252.WAV,621.2332261136681,621.5240747467111,br
1252.WAV,621.5760120026116,622.0018975009958,bj
1252.WAV,624.5371006254692,624.782936970065,eg
1252.WAV,626.1229181722982,626.4760915124217,cn
1252.WAV,628.4780721429833,628.7377584224859,bu
1252.WAV,628.8797202552806,629.2017312418637,di
1252.WAV,631.9689207760262,632.3186316324229,cn
1252.WAV,634.3344621978912,634.5387487377666,bm
1252.WAV,634.6218483472074,634.9369343663371,el
1252.WAV,638.4727952878272,638.7948062744105,cn
1252.WAV,640.727537230438,641.0772480868347,bl
1252.WAV,641.1464977613688,641.4477338455918,bu
1252.WAV,643.5466640205009,643.7751879464631,bm
1252.WAV,647.6469097894433,647.8788961991322,bm
1252.WAV,651.4078321531689,651.6986807862118,bc
1252.WAV,655.9685882577623,656.179799765091,bm
1252.WAV,658.6111283777635,658.8361898199992,bm
1252.WAV,662.9440255929231,663.1690870351587,bm
1252.WAV,665.5824381926692,665.8525119233519,be
1252.WAV,667.0165714920519,667.2485579017408,dr
1252.WAV,669.7664486075807,670.2685087479524,ac
1252.WAV,673.3126969802508,673.5689207760267,dr
1252.WAV,677.461417521367,677.7211038008696,dr
1252.WAV,678.9578755278302,679.4599356682019,ac
1252.WAV,698.303299844352,698.6633981519288,af
1252.WAV,701.4202002349111,701.7283612865875,fb
1252.WAV,714.6356982821154,715.0165714920524,af
1252.WAV,716.4673521735401,716.8066755787569,cg
1252.WAV,718.1646342361521,718.5108826088222,af
1252.WAV,721.6520203854682,722.0432810465854,fq
1252.WAV,723.7163257231105,724.079886514414,af
1252.WAV,727.0652125233586,727.4287733146622,af
1252.WAV,729.4058515226084,729.6759252532911,cr
1252.WAV,733.0282745372659,733.3779853936628,af
1252.WAV,754.1575430095671,754.5072538659639,af
1252.WAV,757.184418823232,757.509892293542,cg
1252.WAV,759.9827707109348,760.3636439208719,fq
1252.WAV,762.140563109198,762.4244867747874,ic
1252.WAV,764.3461652431064,764.7547383228571,fq
1252.WAV,766.3516083573945,766.7186316324248,af
1252.WAV,768.5682629790116,768.8383367096943,cr
1252.WAV,770.6526781824856,770.9989265551557,af
1252.WAV,772.7758457434816,773.153256469692,fq
1252.WAV,774.7113741467074,774.9883728448434,cr
1252.WAV,777.405851522609,777.7486374115524,fq
1252.WAV,779.3281950274564,779.6190436604994,fb
1252.WAV,783.9062635506835,784.283674276894,af
1252.WAV,787.2655378021118,787.597936239875,af
1252.WAV,789.59645438671,789.9842525641004,fq
1252.WAV,791.8892836503144,792.228607055531,af
1252.WAV,794.1821129139188,794.5664486075825,af
1252.WAV,797.4236627186392,797.6833489981418,cr
1252.WAV,802.1956303305615,802.5522661544117,af
1252.WAV,805.5756794843498,805.9323153082,af
1252.WAV,809.5131885181373,809.9079116629812,fq
1252.WAV,822.157376750436,822.5001626393794,af
1252.WAV,828.0310792239776,828.3981024990078,af
1252.WAV,833.3888716222406,833.7489699298175,af
1252.WAV,836.620033975781,836.9870572508113,af
1252.WAV,840.0347079668364,840.4017312418667,fq
1252.WAV,844.2388282475797,844.5850766202499,af
1252.WAV,846.4520203854701,846.8017312418668,fq
1252.WAV,851.1028010669579,851.4594368908081,af
1252.WAV,853.3783179119287,853.7280287683255,af
1252.WAV,857.6620753183862,858.0325610771432,fq
1252.WAV,859.8891173911832,860.2457532150333,af
1252.WAV,863.0441051027361,863.4111283777664,af
1252.WAV,866.7080779221141,867.0820261645978,af
1252.WAV,869.8145908614932,870.1885391039768,fq
1252.WAV,872.8137668053446,873.1807900803749,af
1252.WAV,875.4909317626128,875.8683424888233,af
1252.WAV,878.6216820880788,878.978317911929,af
1252.WAV,883.0751011971447,883.4386619884483,af
1252.WAV,888.9453411869594,889.2950520433562,af
1252.WAV,892.2561406662139,892.6231639412442,af
1252.WAV,894.9794201250979,895.3429809164015,af
1252.WAV,897.8355320229858,898.1990928142894,af
1252.WAV,900.5992590734216,900.9628198647252,fq
1252.WAV,905.094227987208,905.4577887785116,af
1252.WAV,907.6467435303148,908.0103043216186,af
1252.WAV,910.801731241868,911.1791419680784,fq
1252.WAV,913.478896199136,913.8459194741662,af
1252.WAV,915.8721374908148,916.2426232495716,af
1252.WAV,917.6206917727986,917.9911775315556,af
1252.WAV,919.9100585526764,920.2909317626136,fq
1252.WAV,923.3385824786388,923.7021432699424,af
1252.WAV,926.1854091385152,926.4624078366512,ic
1252.WAV,929.6624078366513,930.0398185628616,af
1252.WAV,933.1636439208744,933.5410546470848,fq
1252.WAV,934.9682629790138,935.314511351684,af
1252.WAV,938.0366885973992,938.3863994537962,fq
1252.WAV,940.5227519131706,940.8032130950336,cr
1252.WAV,943.2103043216188,943.5773275966492,fq
1252.WAV,945.6693328041052,946.0363560791354,af
1252.WAV,965.7938159591343,966.1366018480778,af
1252.WAV,969.935611532797,970.3095597752808,af
1252.WAV,971.944517130812,972.3219278570224,fq
1252.WAV,976.0274504811208,976.3771613375176,af
1252.WAV,982.5936497000026,982.9675979424863,af
1252.WAV,984.9349537357808,985.3123644619913,fq
1252.WAV,986.5006614167778,986.7776601149138,ic
1252.WAV,988.1003288985136,988.4812021084508,fq
1252.WAV,989.7733735750388,990.0884595941684,fb
1252.WAV,991.2899414473336,991.646577271184,af
1252.WAV,993.0668606356596,993.3300093988888,cr
1252.WAV,995.917149779263,996.2910980217468,fq
1252.WAV,997.5999168704396,997.9634776617432,af
1252.WAV,999.5049479566536,999.8615837805036,af
1252.WAV,1001.1634776617432,1001.4266264249724,ic
1252.WAV,1002.4314117422444,1002.805359984728,fq
1252.WAV,1003.7713929444776,1004.100328898514,ch
1252.WAV,1004.3288528244764,1004.5781516527989,db
1252.WAV,1004.6751011971464,1005.0074996349098,ci
1252.WAV,1005.1258891181458,1005.4409751372756,cj
1252.WAV,1005.5309997141698,1005.7906859936724,ec
1252.WAV,1005.9638101800074,1007.8889511320532,Chatter
1252.WAV,1016.7895294192596,1017.0630656336692,ah
1252.WAV,1020.2526781824891,1020.5400643318052,ai
1252.WAV,1027.0958760995068,1027.4040371511833,ds
1252.WAV,1029.897690470936,1030.2162389737928,au
1252.WAV,1031.307586384232,1031.6676846918087,aj
1252.WAV,1032.3532564696957,1032.6406426190115,ak
1252.WAV,1032.7341296796326,1033.0803780523026,an
1252.WAV,1033.6828502207486,1033.9736988537916,ai
1252.WAV,1034.019376178767,1034.275599974543,en
1252.WAV,1034.3517746165303,1034.6807105705668,hg
1252.WAV,1035.3593573810003,1035.6675184326766,ds
1252.WAV,1036.553914266712,1036.8413004160282,au
1252.WAV,1037.2782384021211,1037.6210242910645,aj
1252.WAV,1038.6736193439815,1038.9644679770245,ai
1252.WAV,1039.0129427491984,1039.2691665449745,en
1252.WAV,1039.3695785730486,1039.7331393643522,hg
1252.WAV,1040.3120391832394,1040.595962848829,ak
1252.WAV,1040.6686750070896,1041.03569828212,an
1252.WAV,1041.0633981519336,1041.2884595941691,dd
1252.WAV,1041.38194665479,1043.4871367606245,Chatter
1252.WAV,1050.6910980217472,1052.6058515226127,Chatter
1252.WAV,1058.4691665449743,1058.753090210564,ah
1252.WAV,1059.8444376210032,1060.1283612865925,ai
1252.WAV,1060.1906859936732,1060.4469097894491,en
1252.WAV,1060.53000939889,1060.8831827390134,hg
1252.WAV,1061.9704026291977,1062.2647137459671,ds
1252.WAV,1063.8373463944176,1064.145507446094,au
1252.WAV,1065.5859006764017,1065.9217615978916,aj
1252.WAV,1071.490765503483,1071.7954640714331,ah
1252.WAV,1081.617063029942,1081.904449179258,ah
1252.WAV,1084.7443508716815,1085.0386619884512,ai
1252.WAV,1085.107911662985,1085.3675979424877,en
1252.WAV,1090.9019770108123,1091.279387737023,hg
1252.WAV,1092.3984350172757,1092.730833455039,ds
1252.WAV,1094.475925253296,1094.822173625966,au
1252.WAV,1100.1903534754094,1100.5296768806263,cc
1252.WAV,1101.984585082369,1102.4173955482063,df
1252.WAV,1104.3079116629854,1104.612610230935,eh
1252.WAV,1105.821682088082,1106.2337176515596,hl
1252.WAV,1109.1047816975226,1109.426792684106,ed
1252.WAV,1110.6144246023644,1110.86026094696,br
1252.WAV,1110.9648004952896,1111.3802985424938,bj
1252.WAV,1114.0297636299483,1114.268675007091,eg
1252.WAV,1117.6210242910656,1117.953422728829,cn
1252.WAV,1119.1618295494477,1119.435365763857,bu
1252.WAV,1125.5652920331745,1125.9115404058443,cn
1252.WAV,1156.7342959387663,1157.0216820880828,ed
1252.WAV,1159.491098021749,1159.750784301251,br
1252.WAV,1159.837346394419,1160.2355320229894,bj
1252.WAV,1165.4409751372775,1165.6971989330536,eg
1252.WAV,1168.4124512113156,1168.7309997141722,cn
1252.WAV,1170.1125307211255,1170.3929919029886,bu
1252.WAV,1170.5003288985165,1170.7392402756586,di
1252.WAV,1173.7695785730502,1174.098514527087,bl
1252.WAV,1174.1712266853476,1174.4620753183906,bu
1252.WAV,1176.1905197345427,1176.4155811767782,bm
1252.WAV,1176.4917558187658,1176.8172292890756,el
1252.WAV,1180.3080779221186,1180.6197014575216,cn
1252.WAV,1182.029597370817,1182.230421426966,bm
1252.WAV,1182.3516083574004,1182.6840067951637,el
1252.WAV,1183.9166510018692,1184.2525119233592,cn
1252.WAV,1189.0597694090768,1189.2709809164055,bm
1252.WAV,1189.3956303305667,1189.72802876833,el
1252.WAV,1197.1362765693286,1197.3474880766576,bm
1252.WAV,1197.4444376210051,1197.7733735750417,el
1252.WAV,1212.405027466467,1212.6854886483295,be
1252.WAV,1217.897856730071,1218.1506180421202,dr
1252.WAV,1221.409480265474,1221.6864789636102,be
1252.WAV,1223.151774616533,1223.660759724358,ac
1252.WAV,1227.975679484356,1228.2319032801315,dr
1252.WAV,1239.9169835201342,1240.4155811767791,ac
1252.WAV,1242.8053599847312,1243.0754337154135,cm
1252.WAV,1244.6924136157832,1245.0248120535464,af
1252.WAV,1247.4630656336722,1247.7643017178953,cg
1252.WAV,1249.4338839106936,1249.835532022991,af
1252.WAV,1255.0548250721858,1255.435698282123,af
1252.WAV,1258.1994253325586,1258.542211221502,cg
1252.WAV,1261.5586995839872,1261.929185342744,af
1252.WAV,1263.8577887785166,1264.1244000254724,cr
1252.WAV,1299.9171497792672,1300.1768360587698,ah
1252.WAV,1301.6310792239842,1301.921927857027,ai
1252.WAV,1304.7445171308166,1305.063065633673,ds
1252.WAV,1306.8261348870924,1307.1377584224954,au
1252.WAV,1308.1903534754126,1308.543526815536,aj
1252.WAV,1310.46933280411,1310.7428690185195,ak
1252.WAV,1312.370901406597,1312.7171497792674,hg
1252.WAV,1318.7390740165283,1319.0195351983914,ai
1252.WAV,1330.7080779221208,1330.9746891690768,ah
1252.WAV,1334.0119524339216,1334.2820261646043,ai
1252.WAV,1729.0287733146763,1729.3992590734333,af
1252.WAV,1755.9272047121897,1756.1938159591457,ec
1252.WAV,1761.2434473057322,1761.5342959387751,eh
1252.WAV,1770.798435017285,1771.0927461340548,ed
1252.WAV,1772.4742771410083,1772.758200806598,br
1252.WAV,1772.8482253834925,1773.267185914423,bj
1252.WAV,1776.6963748769138,1776.9560611564164,eg
1252.WAV,1778.7946400152946,1779.1408883879649,hl
1252.WAV,1781.3298431397675,1781.627616740264,ed
1252.WAV,1783.1448496490875,1783.418385863497,br
1252.WAV,1783.5118729241178,1783.9481458736825,bj
1252.WAV,1785.6724627695792,1785.918299114175,eg
1252.WAV,1787.6986807862277,1787.9756794843638,eh
1252.WAV,1795.5494614677152,1795.8576225193915,ed
1252.WAV,1797.309068237408,1797.5791419680909,br
1252.WAV,1799.2868114818823,1799.5499602451118,eg
1252.WAV,1801.0319032801397,1801.3712266853563,cn
1252.WAV,1802.9646342361675,1803.272795287844,bu
1252.WAV,1805.8287733146772,1806.1646342361676,cn
1252.WAV,1808.6236627186531,1808.9214363191495,bu
1252.WAV,1809.021848347224,1809.278072143,di
1252.WAV,1810.992001587717,1811.3590248627472,cn
1252.WAV,1812.4919220779068,1812.699671101509,bm
1252.WAV,1812.7723832597696,1813.10824418126,el
1252.WAV,1815.231411742256,1815.563810180019,cn
1252.WAV,1816.838004191445,1817.2050274664757,bl
1252.WAV,1818.808822468466,1819.009646524615,bm
1252.WAV,1819.099671101509,1819.421682088092,el
1252.WAV,1821.1563864351692,1821.4541600356656,bc
1252.WAV,1823.7089019782768,1823.923575969332,bm
1252.WAV,1827.8167377512,1828.0210242910755,bm
1252.WAV,1829.530667195917,1829.8180533452328,be
1252.WAV,1832.363643920887,1832.554080525856,bm
1252.WAV,1832.6995048423769,1833.035365763867,el
1252.WAV,1834.618385863498,1834.905772012814,be
1252.WAV,1836.920937541754,1837.1944737561632,dr
1252.WAV,1839.4873030197675,1840.0101380624992,ac
1252.WAV,1842.5626536056063,1842.825802368836,dr
1252.WAV,1844.114511351697,1844.4434473057336,bx
1252.WAV,1846.2958760995184,1846.569412313928,dr
1252.WAV,1848.4294311116944,1848.95919112188,ac
1252.WAV,1852.747813355419,1853.0213495698283,dr
1252.WAV,1855.8162389738045,1856.1070876068477,dr
1252.WAV,1857.2157474359203,1857.7351199949253,ac
1252.WAV,1860.4261348871005,1860.682358682876,dr
1252.WAV,1862.4690002858536,1862.7875487887104,be
1252.WAV,1865.1219278570352,1865.3816141365376,dr
1252.WAV,1866.583761026231,1867.1031335852365,ac
1252.WAV,1870.164634236168,1870.4831827390244,be
1252.WAV,1871.7920015877176,1872.1313249929344,bx
1252.WAV,1876.1318237703308,1876.6650462642424,ac
1252.WAV,1879.504947956666,1879.761171752442,dr
1252.WAV,1881.322751913184,1881.835199504736,ac
1252.WAV,1888.4263011462328,1888.6721374908288,dr
1252.WAV,1890.995464071445,1891.5217615979036,ac
1252.WAV,1894.101977010824,1894.333963420513,dr
1252.WAV,1895.9135210364168,1896.2078321531865,be
1252.WAV,1897.7555623790215,1897.9979362398908,dr
1252.WAV,1901.776836058778,1902.0746096592743,be
1252.WAV,1903.771226685358,1904.048225383494,dr
1252.WAV,1905.6104705807645,1905.9567189534343,bx
1252.WAV,1909.3575430095832,1909.856140666228,ac
1252.WAV,1912.342869018528,1912.595630330577,dr
1252.WAV,1914.1959628488412,1914.514511351698,bx
1252.WAV,1915.9826044518195,1916.235365763868,dr
1252.WAV,1918.3654582923173,1918.891755818776,ac
1252.WAV,1921.7074201251123,1921.9601814371615,dr
